B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3190       , addr_l = 090b31c0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679780       , addr_l = 2a6797b0

B read num = 29,        addr_k = 020d5cd0       , addr_l = 020d5d40

B read num = 31,        addr_k = 020d5bf0       , addr_l = 020d5dd0

B read num = 33,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 34,        addr_k = 059c68e0       , addr_l = 059c6970

B read num = 36,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 40,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c80       , addr_l = 12773d00

B read num = 46,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb84f0

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366f0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3190       , addr_l = 090b31c0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679780       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cd0       , addr_l = 020d5d40

B read num = 31,        addr_k = 020d5b60       , addr_l = 020d5e70

B read num = 33,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 34,        addr_k = 059c68c0       , addr_l = 059c6970

B read num = 36,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 40,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c80       , addr_l = 12773d00

B read num = 46,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb84f0

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366f0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3190       , addr_l = 090b31c0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679780       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cd0       , addr_l = 020d5d40

B read num = 31,        addr_k = 020d58b0       , addr_l = 020d6190

B read num = 33,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 34,        addr_k = 059c68c0       , addr_l = 059c6970

B read num = 36,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 40,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c80       , addr_l = 12773d10

B read num = 46,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb84f0

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366f0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3180       , addr_l = 090b31c0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679780       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cd0       , addr_l = 020d5d40

B read num = 31,        addr_k = 020d4800       , addr_l = 020d75f0

B read num = 33,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 34,        addr_k = 059c68c0       , addr_l = 059c6980

B read num = 36,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 40,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c70       , addr_l = 12773d10

B read num = 46,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb84f0

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366f0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3180       , addr_l = 090b31d0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679780       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cd0       , addr_l = 020d5d40

B read num = 31,        addr_k = 020d4800       , addr_l = 020de4c0

B read num = 33,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 34,        addr_k = 059c68b0       , addr_l = 059c6990

B read num = 36,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 40,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c70       , addr_l = 12773d20

B read num = 46,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb84f0

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366e0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3180       , addr_l = 090b31d0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679780       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cc0       , addr_l = 020d5d40

B read num = 31,        addr_k = 020d4800       , addr_l = 021030e0

B read num = 33,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 34,        addr_k = 059c68b0       , addr_l = 059c69c0

B read num = 36,        addr_k = 059c68f0       , addr_l = 059c6940

B read num = 40,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c70       , addr_l = 12773d30

B read num = 46,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb8500

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366e0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3180       , addr_l = 090b31d0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679780       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cc0       , addr_l = 020d5d50

B read num = 31,        addr_k = 0205cbd0       , addr_l = 021030e0

B read num = 33,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 34,        addr_k = 059c68b0       , addr_l = 059c6a50

B read num = 36,        addr_k = 059c68f0       , addr_l = 059c6950

B read num = 40,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c50       , addr_l = 12773d30

B read num = 46,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb8500

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366e0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3180       , addr_l = 090b31d0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679770       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cc0       , addr_l = 020d5d50

B read num = 31,        addr_k = 01f84350       , addr_l = 021efb50

B read num = 33,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 34,        addr_k = 059c66c0       , addr_l = 059c6a50

B read num = 36,        addr_k = 059c68f0       , addr_l = 059c6950

B read num = 40,        addr_k = 059c6900       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c50       , addr_l = 12773d40

B read num = 46,        addr_k = 12773c90       , addr_l = 12773cf0

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb8500

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366e0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c68f0       , addr_l = 059c6940

B read num = 16,        addr_k = 090b3180       , addr_l = 090b31d0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679770       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cb0       , addr_l = 020d5d50

B read num = 31,        addr_k = 01b217b0       , addr_l = 025f8bc0

B read num = 33,        addr_k = 059c68f0       , addr_l = 059c6940

B read num = 34,        addr_k = 059c6510       , addr_l = 059c6c60

B read num = 36,        addr_k = 059c68f0       , addr_l = 059c6950

B read num = 40,        addr_k = 059c68f0       , addr_l = 059c6940

B read num = 43,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 44,        addr_k = 202278c0       , addr_l = 20227910

B read num = 45,        addr_k = 12773c40       , addr_l = 12773d50

B read num = 46,        addr_k = 12773c90       , addr_l = 12773d00

B read num = 49,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 51,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 52,        addr_k = 020d5ce0       , addr_l = 020d5d30

B read num = 56,        addr_k = 13fb84a0       , addr_l = 13fb8500

B read num = 58,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 63,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  1,        addr_k = 1dc366e0       , addr_l = 1dc36730

B read num =  6,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num =  8,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 10,        addr_k = 2128aa60       , addr_l = 2128aab0

B read num = 14,        addr_k = 059c68f0       , addr_l = 059c6950

B read num = 16,        addr_k = 090b3180       , addr_l = 090b31d0

B read num = 18,        addr_k = 1219c940       , addr_l = 1219c990

B read num = 20,        addr_k = 12773ca0       , addr_l = 12773cf0

B read num = 22,        addr_k = 2a679770       , addr_l = 2a6797c0

B read num = 29,        addr_k = 020d5cb0       , addr_l = 020d5d50

B read num = 31,        addr_k = 00000000       , addr_l = 04664cd0

B read num = 33,        addr_k = 059c68f0       , addr_l = 059c6950

B read num = 34,        addr_k = 059c57d0       , addr_l = 059c76a0

B read num = 36,        addr_k = 059c68f0       , addr_l = 059c6950
